Sub,Date,Press,Trial,ItemPressed,CorrectItem,Accuracy,Hint,HintNominal,Known,TrialAcc,HintsPerTrial,HintRT,RT,Time,List,Items,Day,HintAvailible,HintPause,NumLists,PortPressed,CorrectPort,PicturePressed,Chamber,TrialsPerSession,TO,ITI,Other Day,Test or Training,Order pressed,Response type,Age,TACL Vocab Raw,TACL Grammar Morph Raw ,TACL EPS RAW,TEMA RAW,FORWARDS DIGITS,STD ACC,EXCLUDE,Notes
k0473,2015.04.14,45,13,B,C,1,0,No Hint,Unknown,,bl,bl,6.716667,144.45,4006,4,1,FALSE,0,6,5,3,4006.02,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,46,13,D,D,1,0,No Hint,Unknown,1,0,bl,1.3,145.75,4006,4,1,FALSE,0,6,0,0,4006.04,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,50,15,A,A,1,0,No Hint,Unknown,,bl,bl,3.9,167.9833,4006,4,1,FALSE,0,6,1,1,4006.01,,40,3,2,1,TEST,ACDB,Center Embedded,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,51,15,C,B,1,0,No Hint,Unknown,,bl,bl,1.016667,169,4006,4,1,FALSE,0,6,0,5,4006.03,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,52,15,D,C,1,0,No Hint,Unknown,,bl,bl,0.8666667,169.8667,4006,4,1,FALSE,0,6,4,0,4006.04,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,53,15,B,D,1,0,No Hint,Unknown,1,0,bl,0.5,170.3667,4006,4,1,FALSE,0,6,5,4,4006.02,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,58,17,A,A,1,0,No Hint,Unknown,,bl,bl,2.2,188.4167,4006,4,1,FALSE,0,6,3,3,4006.01,,40,3,2,1,TEST,ACDB,Center Embedded,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,59,17,C,B,1,0,No Hint,Unknown,,bl,bl,1.066667,189.4833,4006,4,1,FALSE,0,6,0,4,4006.03,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,60,17,D,C,1,0,No Hint,Unknown,,bl,bl,2.633333,192.1167,4006,4,1,FALSE,0,6,2,0,4006.04,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,61,17,B,D,1,0,No Hint,Unknown,1,0,bl,0.6333333,192.75,4006,4,1,FALSE,0,6,4,2,4006.02,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,70,20,A,A,1,0,No Hint,Unknown,,bl,bl,4.516667,226.55,4006,4,1,FALSE,0,6,0,0,4006.01,,40,3,2,1,TEST,ACDB,Center Embedded,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,71,20,C,B,1,0,No Hint,Unknown,,bl,bl,0.5833333,227.1333,4006,4,1,FALSE,0,6,3,1,4006.03,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,72,20,D,C,1,0,No Hint,Unknown,,bl,bl,2.716667,229.85,4006,4,1,FALSE,0,6,5,3,4006.04,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,73,20,B,D,1,0,No Hint,Unknown,1,0,bl,0.4666667,230.3167,4006,4,1,FALSE,0,6,1,5,4006.02,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,82,23,A,A,1,0,No Hint,Unknown,,bl,bl,3.25,259.2333,4006,4,1,FALSE,0,6,5,5,4006.01,,40,3,2,1,TEST,ACDB,Center Embedded,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,83,23,C,B,1,0,No Hint,Unknown,,bl,bl,1.2,260.4333,4006,4,1,FALSE,0,6,2,0,4006.03,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,84,23,D,C,1,0,No Hint,Unknown,,bl,bl,1.283333,261.7167,4006,4,1,FALSE,0,6,1,2,4006.04,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,85,23,B,D,1,0,No Hint,Unknown,1,0,bl,0.7833333,262.5,4006,4,1,FALSE,0,6,0,1,4006.02,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,86,24,A,A,1,0,No Hint,Unknown,,bl,bl,3.333333,270.8667,4006,4,1,FALSE,0,6,1,1,4006.01,,40,3,2,1,TEST,ACDB,Center Embedded,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,87,24,C,B,1,0,No Hint,Unknown,,bl,bl,4.816667,275.6833,4006,4,1,FALSE,0,6,4,3,4006.03,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,88,24,D,C,1,0,No Hint,Unknown,,bl,bl,2.633333,278.3167,4006,4,1,FALSE,0,6,2,4,4006.04,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,89,24,B,D,1,0,No Hint,Unknown,1,0,bl,3.05,281.3667,4006,4,1,FALSE,0,6,3,2,4006.02,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,90,25,A,A,1,0,No Hint,Unknown,,bl,bl,7,293.4833,4006,4,1,FALSE,0,6,2,2,4006.01,,40,3,2,1,TEST,ACDB,Center Embedded,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,91,25,C,B,1,0,No Hint,Unknown,,bl,bl,1.166667,294.65,4006,4,1,FALSE,0,6,1,5,4006.03,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,92,25,D,C,1,0,No Hint,Unknown,,bl,bl,1.116667,295.7667,4006,4,1,FALSE,0,6,0,1,4006.04,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,93,25,B,D,1,0,No Hint,Unknown,1,0,bl,1.116667,296.8833,4006,4,1,FALSE,0,6,5,0,4006.02,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,94,26,A,A,1,0,No Hint,Unknown,,bl,bl,2.35,304.5,4006,4,1,FALSE,0,6,4,4,4006.01,,40,3,2,1,TEST,ACDB,Center Embedded,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,95,26,C,B,1,0,No Hint,Unknown,,bl,bl,2.183333,306.6833,4006,4,1,FALSE,0,6,5,1,4006.03,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,96,26,D,C,1,0,No Hint,Unknown,,bl,bl,2.05,308.7333,4006,4,1,FALSE,0,6,3,5,4006.04,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,97,26,B,D,1,0,No Hint,Unknown,1,0,bl,1.55,310.2833,4006,4,1,FALSE,0,6,1,3,4006.02,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,103,29,A,A,1,0,No Hint,Unknown,,bl,bl,2.833333,343.5667,4006,4,1,FALSE,0,6,2,2,4006.01,,40,3,2,1,TEST,ACDB,Center Embedded,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,104,29,C,B,1,0,No Hint,Unknown,,bl,bl,1.4,344.9667,4006,4,1,FALSE,0,6,0,3,4006.03,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,105,29,D,C,1,0,No Hint,Unknown,,bl,bl,1,345.9667,4006,4,1,FALSE,0,6,4,0,4006.04,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,106,29,B,D,1,0,No Hint,Unknown,1,0,bl,0.5,346.4667,4006,4,1,FALSE,0,6,3,4,4006.02,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,132,37,A,A,1,0,No Hint,Unknown,,bl,bl,3.816667,443.7167,4006,4,1,FALSE,0,6,2,2,4006.01,,40,3,2,1,TEST,ACDB,Center Embedded,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,133,37,C,B,1,0,No Hint,Unknown,,bl,bl,1.7,445.4167,4006,4,1,FALSE,0,6,0,4,4006.03,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,134,37,D,C,1,0,No Hint,Unknown,,bl,bl,1.366667,446.7833,4006,4,1,FALSE,0,6,1,0,4006.04,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,135,37,B,D,1,0,No Hint,Unknown,1,0,bl,0.55,447.3333,4006,4,1,FALSE,0,6,4,1,4006.02,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,136,38,A,A,1,0,No Hint,Unknown,,bl,bl,2.033333,454.0833,4006,4,1,FALSE,0,6,4,4,4006.01,,40,3,2,1,TEST,ACDB,Center Embedded,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,137,38,C,B,1,0,No Hint,Unknown,,bl,bl,1.483333,455.5667,4006,4,1,FALSE,0,6,2,5,4006.03,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,138,38,D,C,1,0,No Hint,Unknown,,bl,bl,1.833333,457.4,4006,4,1,FALSE,0,6,0,2,4006.04,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,139,38,B,D,1,0,No Hint,Unknown,1,0,bl,0.7,458.1,4006,4,1,FALSE,0,6,5,0,4006.02,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,140,39,A,A,1,0,No Hint,Unknown,,bl,bl,2.266667,464.9167,4006,4,1,FALSE,0,6,5,5,4006.01,,40,3,2,1,TEST,ACDB,Center Embedded,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,141,39,C,B,1,0,No Hint,Unknown,,bl,bl,1.816667,466.7333,4006,4,1,FALSE,0,6,0,4,4006.03,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,142,39,D,C,1,0,No Hint,Unknown,,bl,bl,0.6833333,467.4167,4006,4,1,FALSE,0,6,2,0,4006.04,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,143,39,B,D,1,0,No Hint,Unknown,1,0,bl,0.4666667,467.8833,4006,4,1,FALSE,0,6,4,2,4006.02,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,144,40,A,A,1,0,No Hint,Unknown,,bl,bl,3.183333,475.4167,4006,4,1,FALSE,0,6,2,2,4006.01,,40,3,2,1,TEST,ACDB,Center Embedded,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,145,40,C,B,1,0,No Hint,Unknown,,bl,bl,0.7,476.1167,4006,4,1,FALSE,0,6,5,1,4006.03,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,146,40,D,C,1,0,No Hint,Unknown,,bl,bl,0.6833333,476.8,4006,4,1,FALSE,0,6,4,5,4006.04,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21,0.7,0,0
k0473,2015.04.14,147,40,B,D,1,0,No Hint,Unknown,1,0,bl,0.4333333,477.2333,4006,4,1,FALSE,0,6,1,4,4006.02,,40,3,2,1,TEST,,,4.739219713,39,53,45,22,21,0.7,0,0
k0475,2015.04.01,1,1,A,A,1,0,No Hint,Unknown,,bl,bl,7.3,12.95,4006,4,1,FALSE,0,6,0,0,4006.01,,40,3,2,1,TEST ,ACDB,Center Embedded,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,2,1,C,B,1,0,No Hint,Unknown,,bl,bl,1.733333,14.6,4006,4,1,FALSE,0,6,1,5,4006.03,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,3,1,D,C,1,0,No Hint,Unknown,,bl,bl,0.45,15.05,4006,4,1,FALSE,0,6,4,1,4006.04,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,4,1,B,D,1,0,No Hint,Unknown,1,0,bl,0.6,15.65,4006,4,1,FALSE,0,6,5,4,4006.02,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,6,3,A,A,1,0,No Hint,Unknown,,bl,bl,3.116667,38.3,4006,4,1,FALSE,0,6,3,3,4006.01,,40,3,2,1,TEST ,ADDB,Repeated Bracket Error,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,7,3,D,B,1,0,No Hint,Unknown,,bl,bl,1.933333,40.23333,4006,4,1,FALSE,0,6,4,0,4006.04,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,8,3,D,C,1,0,No Hint,Unknown,,bl,bl,3.816667,44.05,4006,4,1,FALSE,0,6,4,1,4006.04,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,9,3,B,D,1,0,No Hint,Unknown,1,0,bl,0.9833333,45.03333,4006,4,1,FALSE,0,6,0,4,4006.02,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,10,4,A,A,1,0,No Hint,Unknown,,bl,bl,2.8,52.61667,4006,4,1,FALSE,0,6,2,2,4006.01,,40,3,2,1,TEST ,ACBD,Crossed,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,11,4,C,B,1,0,No Hint,Unknown,,bl,bl,0.55,53.16667,4006,4,1,FALSE,0,6,1,0,4006.03,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,12,4,B,C,1,0,No Hint,Unknown,,bl,bl,0.5833333,53.75,4006,4,1,FALSE,0,6,0,1,4006.02,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,13,4,D,D,1,0,No Hint,Unknown,1,0,bl,0.55,54.3,4006,4,1,FALSE,0,6,3,3,4006.04,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,14,5,A,A,1,0,No Hint,Unknown,,bl,bl,2.2,61.35,4006,4,1,FALSE,0,6,2,2,4006.01,,40,3,2,1,TEST ,ABCD,Tail Embedded,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,15,5,B,B,1,0,No Hint,Unknown,,bl,bl,1.2,62.55,4006,4,1,FALSE,0,6,0,0,4006.02,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,16,5,C,C,1,0,No Hint,Unknown,,bl,bl,1.333333,63.88333,4006,4,1,FALSE,0,6,3,3,4006.03,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,17,5,D,D,1,0,No Hint,Unknown,1,0,bl,0.65,64.53333,4006,4,1,FALSE,0,6,5,5,4006.04,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,26,8,A,A,1,0,No Hint,Unknown,,bl,bl,2.7,114.7667,4006,4,1,FALSE,0,6,1,1,4006.01,,40,3,2,1,TEST ,AABC,Repeated Bracket Error,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,27,8,A,B,1,0,No Hint,Unknown,,bl,bl,2.1,116.8667,4006,4,1,FALSE,0,6,1,0,4006.01,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,28,8,B,C,1,0,No Hint,Unknown,,bl,bl,1.016667,117.8833,4006,4,1,FALSE,0,6,0,4,4006.02,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,29,8,C,D,1,0,No Hint,Unknown,1,0,bl,1.25,119.1333,4006,4,1,FALSE,0,6,4,5,4006.03,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,31,10,A,A,1,0,No Hint,Unknown,,bl,bl,4.95,177.05,4006,4,1,FALSE,0,6,3,3,4006.01,,40,3,2,1,TEST ,ADCB,ALL OTHER,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,32,10,D,B,1,0,No Hint,Unknown,,bl,bl,2.216667,179.2667,4006,4,1,FALSE,0,6,4,2,4006.04,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,33,10,C,C,1,0,No Hint,Unknown,,bl,bl,0.9333333,180.2,4006,4,1,FALSE,0,6,0,0,4006.03,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,34,10,B,D,1,0,No Hint,Unknown,1,0,bl,0.6666667,180.8667,4006,4,1,FALSE,0,6,2,4,4006.02,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,37,12,D,A,1,0,No Hint,Unknown,,bl,bl,2.383333,203.25,4006,4,1,FALSE,0,6,2,4,4006.04,,40,3,2,1,TEST ,DCBA,ALL OTHER,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,38,12,C,B,1,0,No Hint,Unknown,,bl,bl,0.85,204.1,4006,4,1,FALSE,0,6,1,0,4006.03,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,39,12,B,C,1,0,No Hint,Unknown,,bl,bl,0.7166667,204.8167,4006,4,1,FALSE,0,6,0,1,4006.02,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,40,12,A,D,1,0,No Hint,Unknown,1,0,bl,0.65,205.4667,4006,4,1,FALSE,0,6,4,2,4006.01,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,41,13,B,A,1,0,No Hint,Unknown,,bl,bl,2.283333,239.8,4006,4,1,FALSE,0,6,4,2,4006.02,,40,3,2,1,TEST ,BDCA,ALL OTHER,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,42,13,D,B,1,0,No Hint,Unknown,,bl,bl,1.166667,240.9667,4006,4,1,FALSE,0,6,3,4,4006.04,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,43,13,C,C,1,0,No Hint,Unknown,,bl,bl,0.7,241.6667,4006,4,1,FALSE,0,6,0,0,4006.03,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,44,13,A,D,1,0,No Hint,Unknown,1,0,bl,0.7833333,242.45,4006,4,1,FALSE,0,6,2,3,4006.01,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,47,15,C,A,1,0,No Hint,Unknown,,bl,bl,1.5,258.5833,4006,4,1,FALSE,0,6,1,5,4006.03,,40,3,2,1,TEST ,CBDA,ALL OTHER,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,48,15,B,B,1,0,No Hint,Unknown,,bl,bl,1.2,259.7833,4006,4,1,FALSE,0,6,3,3,4006.02,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,49,15,D,C,1,0,No Hint,Unknown,,bl,bl,1.133333,260.9167,4006,4,1,FALSE,0,6,4,1,4006.04,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,50,15,A,D,1,0,No Hint,Unknown,1,0,bl,1.1,262.0167,4006,4,1,FALSE,0,6,5,4,4006.01,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,51,16,A,A,1,0,No Hint,Unknown,,bl,bl,5.866667,294.9,4006,4,1,FALSE,0,6,1,1,4006.01,,40,3,2,1,TEST ,ACBD,Crossed,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,52,16,C,B,1,0,No Hint,Unknown,,bl,bl,1.683333,296.5833,4006,4,1,FALSE,0,6,4,3,4006.03,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,53,16,B,C,1,0,No Hint,Unknown,,bl,bl,1.133333,297.7167,4006,4,1,FALSE,0,6,3,4,4006.02,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,54,16,D,D,1,0,No Hint,Unknown,1,0,bl,0.75,298.4667,4006,4,1,FALSE,0,6,5,5,4006.04,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,55,17,D,A,1,0,No Hint,Unknown,,bl,bl,1.466667,304.5167,4006,4,1,FALSE,0,6,2,3,4006.04,,40,3,2,1,TEST ,DBCA,ALL OTHER,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,56,17,B,B,1,0,No Hint,Unknown,,bl,bl,0.8333333,305.35,4006,4,1,FALSE,0,6,5,5,4006.02,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,57,17,C,C,1,0,No Hint,Unknown,,bl,bl,0.6333333,305.9833,4006,4,1,FALSE,0,6,4,4,4006.03,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,58,17,A,D,1,0,No Hint,Unknown,1,0,bl,0.65,306.6333,4006,4,1,FALSE,0,6,3,2,4006.01,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,61,19,D,A,1,0,No Hint,Unknown,,bl,bl,2.283333,329.8167,4006,4,1,FALSE,0,6,3,4,4006.04,,40,3,2,1,TEST ,DABC,ALL OTHER,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,62,19,A,B,1,0,No Hint,Unknown,,bl,bl,0.6833333,330.5,4006,4,1,FALSE,0,6,4,1,4006.01,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,63,19,B,C,1,0,No Hint,Unknown,,bl,bl,0.5166667,331.0167,4006,4,1,FALSE,0,6,1,2,4006.02,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,64,19,C,D,1,0,No Hint,Unknown,1,0,bl,0.5666667,331.5833,4006,4,1,FALSE,0,6,2,3,4006.03,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,65,20,B,A,1,0,No Hint,Unknown,,bl,bl,1.433333,391.8333,4006,4,1,FALSE,0,6,2,3,4006.02,,40,3,2,1,TEST ,BDCA,ALL OTHER,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,66,20,D,B,1,0,No Hint,Unknown,,bl,bl,0.5833333,392.4167,4006,4,1,FALSE,0,6,1,2,4006.04,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,67,20,C,C,1,0,No Hint,Unknown,,bl,bl,0.6333333,393.05,4006,4,1,FALSE,0,6,0,0,4006.03,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,68,20,A,D,1,0,No Hint,Unknown,1,0,bl,0.4666667,393.5167,4006,4,1,FALSE,0,6,3,1,4006.01,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,69,21,C,A,1,0,No Hint,Unknown,,bl,bl,1.333333,400.5,4006,4,1,FALSE,0,6,4,3,4006.03,,40,3,2,1,TEST ,CABD,Center Embedded,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,70,21,A,B,1,0,No Hint,Unknown,,bl,bl,0.6666667,401.1667,4006,4,1,FALSE,0,6,3,0,4006.01,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,71,21,B,C,1,0,No Hint,Unknown,,bl,bl,0.6166667,401.7833,4006,4,1,FALSE,0,6,0,4,4006.02,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,72,21,D,D,1,0,No Hint,Unknown,1,0,bl,0.5666667,402.35,4006,4,1,FALSE,0,6,1,1,4006.04,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,74,23,A,A,1,0,No Hint,Unknown,,bl,bl,1.566667,421.2167,4006,4,1,FALSE,0,6,0,0,4006.01,,40,3,2,1,TEST ,ADCB,ALL OTHER,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,75,23,D,B,1,0,No Hint,Unknown,,bl,bl,0.5666667,421.7833,4006,4,1,FALSE,0,6,1,5,4006.04,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,76,23,C,C,1,0,No Hint,Unknown,,bl,bl,0.55,422.3333,4006,4,1,FALSE,0,6,4,4,4006.03,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,77,23,B,D,1,0,No Hint,Unknown,1,0,bl,0.5,422.8333,4006,4,1,FALSE,0,6,5,1,4006.02,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,79,25,C,A,1,0,No Hint,Unknown,,bl,bl,1.183333,455.2167,4006,4,1,FALSE,0,6,1,4,4006.03,,40,3,2,1,TEST ,CDAB,Tail Embedded,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,80,25,D,B,1,0,No Hint,Unknown,,bl,bl,1.133333,456.35,4006,4,1,FALSE,0,6,3,5,4006.04,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,81,25,A,C,1,0,No Hint,Unknown,,bl,bl,0.6333333,456.9833,4006,4,1,FALSE,0,6,4,1,4006.01,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,82,25,B,D,1,0,No Hint,Unknown,1,0,bl,0.5,457.4833,4006,4,1,FALSE,0,6,5,3,4006.02,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,87,27,C,A,1,0,No Hint,Unknown,,bl,bl,1.45,483.25,4006,4,1,FALSE,0,6,0,4,4006.03,,40,3,2,1,TEST ,CDAB,Tail Embedded,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,88,27,D,B,1,0,No Hint,Unknown,,bl,bl,0.45,483.7,4006,4,1,FALSE,0,6,1,5,4006.04,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
k0475,2015.04.01,89,27,A,C,1,0,No Hint,Unknown,,bl,bl,0.4666667,484.1667,4006,4,1,FALSE,0,6,4,0,4006.01,,40,3,2,1,TEST ,,,4.980150582,33,36,28,9,17,0.25,0,0
